Job Title,Department,Earnings,meta_row_index,meta_row_id
STREETS EQUIPMENT OPERATOR I,STREETS,50975.98,1118,26917f2c7c56ac47be862beccdb88bbc15c582ec
EDUCATION SPECIALIST,UTILITIES CUSTOMER CONNECTIONS,50921.22,1119,da805c541172d7c03b00364306ae1374113b70ae
WATER UTILITY MAINT OPERATOR,UT DRAINAGE SYSTEM DIV,50887.16,1120,42c76e3da9f5e548bd2234f7c2f64ccd7a13efb1
RESTORATIVE JUSTICE PROG COORD,COMM DEV & NEIGHBORHOOD SVCS,50882.38,1121,37214400ccdffafdd0b69589b1e466a1ab6d0e04
ADMINISTRATIVE ASSISTANT,COMM DEV & NEIGHBORHOOD SVCS,50873.84,1122,353aae5b9bf6574376fe298d425ccd268bdd6de8
ASSOCIATE PLANNER,COMM DEV & NEIGHBORHOOD SVCS,50762.28,1123,8dac658a2be39c0c304e91a4c552db654587d642
WATER METER SYSTEMS OPERATOR,UT WATER METERS DIV,50662.89,1124,8f928139ae6ca898626d7aaf3875e2db111eaeea
ADMINISTRATIVE ASSISTANT,UT WTR RECLAMA & BIOSOLIDS DIV,50661.07,1125,dff4de4df9386d49f580bd87aca5826c9282c50a
UTIL HLTH SAFTY & SECURTY MGR,SAFETY AND SECURITY,50560.88,1126,c3949a344a182a6defde4ef79674c33e34039fa5
WATER CONSERVATION MGR,UTILITIES CUSTOMER CONNECTIONS,50549.97,1127,59405b404801edcd804bf30ee4f82e6a1a2c93ac
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,50508.31,1128,4fb167b1b49e52a44541d9af93c267547bc80e14
ENVIRONMENTAL REG AFFAIRS MGR,UT ENVIRO REGULATORY AFFAIRS,50494.00,1129,6a6e789d384ffbf5ac05f014c7f3c993a0531e95
WATER UTILITY MAINT OPERATOR,UT COLLECTION SYSTEM DIV,50480.65,1130,069a459952e603c2b9115c03983ab967497f5799
SR ENVIRONMENTAL PLANNER,ENVIRONMENTAL SERVICES,50477.28,1131,4fa34e200f9396844b89098c0871bf9190a9a08e
LIBRARIAN,LIBRARY DISTRICT,50458.40,1132,e0d6b6a4eda6c7326ab3cc242fa50bab3f34bdf5
WATER UTILITY MAINT OPERATOR,UT COLLECTION SYSTEM DIV,50433.28,1133,4085f1fbaca66596dfd59e7ecd44b39129a13b72
PARALEGAL,CITY ATTORNEY'S OFFICE,50419.32,1134,798e26546802f58a342a9a04a0454323cdc4352d
PARKS/GROUNDS TECH,PARKS,50360.79,1135,2926343d741c829b5781e3832cd06fc2c1fbd075
WATER TRTMNT PLANT SUPERINTNDT,UT WATER PRODUCTION DIV,50335.59,1136,d4341a0a06e6fa4df8e081dadecfcc3510a506eb
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,50266.52,1137,b63bebc0ddf63c7aa9df9371828dbd90cd60e221
ENVIRONMENTAL PLANNER,NATURAL AREAS,50136.72,1138,a345fe97a357d8e72a5831e79c19ed169f8407ed
PARALEGAL,CITY ATTORNEY'S OFFICE,50133.00,1139,1a9b08eca26986f6f3f7b14386f46d1bf55a598a
SCHEDULING SUPERVISOR,CULTURAL SERVICES,50122.47,1140,db3fa26e8f408e27b38f2100d6c7537625c798c4
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,50105.66,1141,7f87ba48fb9880bc1b74566937260ae153799ad5
INTERLIBRARY LOAN COORDINATOR,LIBRARY DISTRICT,50082.27,1142,df35fe912691751b7cdb5c009a739eef6413ce63
WATER METER SYSTEMS OPERATOR,UT WATER METERS DIV,50077.93,1143,c8f2fa63a4c782a97c3bd5010fd876a33f294c1d
STREETS EQUIPMENT OPERATOR I,STREETS,50077.51,1144,40becd989d4b05541673f11539f5b3d74586b9b0
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,50011.29,1145,f02c4a105c4676296e7ec674763d2064f7bd4890
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,49937.56,1146,7db1987521a862d64afb4de392df8360de5ae49e
ELEC INSTRUMENT & CONTROL SPEC,UT WTR RECLAMA & BIOSOLIDS DIV,49929.33,1147,398411cacd87f80ac34b9134c6ebd0c27458f9e4
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,49817.19,1148,0bb234084fea79cc1ffe38599a5767d2c5a7fddf
ADMINISTRATIVE ASSISTANT,UT WATER PRODUCTION DIV,49807.45,1149,24fd50bfa727f1dc3668e234a8530e95364244be
PARKS/GROUNDS TECH,PARKS,49802.70,1150,68c1d85aab913177dccaa2ce77a6ac5cf3025321
TRAFFIC SYSTEMS ENGINEER,TRAFFIC,49794.54,1151,b5e60e3f4cb04434b138c5409a41240c369f81e8
STREETS EQUIPMENT OPERATOR I,STREETS,49779.92,1152,b9beb9006584eff7c415c979669ed6dc16e9d002
ADMINISTRATIVE ASSISTANT,UT WATER SYSTEMS ENGR DIV,49752.45,1153,117428f1cf70753e27b3faf7f9e04cd72bd55d41
HORTICULTURE TECHNICIAN,CULTURAL SERVICES,49729.53,1154,07d4f4f9c70de0c0626d2c2e4e09350cf76ee83f
PARKS/GROUNDS TECH,PARKS,49694.72,1155,dd54f6080025de582624720ad35526c71bdc0b13
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,49524.36,1156,9939a24702fda33b8051c66e8e103d4b71f75c86
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,49502.34,1157,d5efed61279b3cdd2c6e040c6cacc73e2307d9af
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,49392.30,1158,5fedd36043a2daacbdac6718e0575004ce0afe03
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,49369.78,1159,7cf332adeef0bab860d48dd78b262d0f6588f14b
LIBRARIAN,LIBRARY DISTRICT,49357.36,1160,f171b9f527552e5b5054fb339753152480d71f42
PARKS/GROUNDS TECH,PARKS,49324.75,1161,779e8ccdf6ebdc906543eb7530c703c69cc5640a
LAND SURVEY TECHNICIAN,ENGINEERING,49256.21,1162,f6c94e5928a0a4a7a431bef3c3aeec4f1f96f029
ADMINISTRATIVE MANAGER/DDA,DOWNTOWN DEVELOPMENT AUTHORITY,49145.66,1163,d4c479b830896e684f6ea5137744bde289ab469b
GIS MAPPING SPECIALIST,UT WTR RECLAMA & BIOSOLIDS DIV,49130.00,1164,509ef007b84a23d5642a8eb0c725804ea223fa1b
PARKS/GROUNDS TECH,PARKS,49109.27,1165,465041945c2d099d77e8c3ced2f611008463b1f1
LINE GROUNDWORKER,ELECTRIC FIELD SERVICES,49012.06,1166,6489ebab9ebecb6af4eb33e88b60277b2bfb9254
MAINT TECH-HVAC-Inactive,OPERATION SERVICES,49008.49,1167,2ac9121146dbdab8aa0c9d6f2c63c58806e40d15
TRANSFORT CUST SERVICE SUPV,TRANSFORT / DIAL-A-RIDE,48996.44,1168,3c1bf726238a3912a8ccd30877ec408b5eae4393
PARKS/GROUNDS TECH,PARKS,48937.80,1169,863a811ad28fff433f6a18c2a6ef6d5db6ac81c2
PARKS/GROUNDS TECH,PARKS,48925.80,1170,3e96b83f9c4c17fffe7241049d4aa567bfb64bc0
EMERGENCY SERVICES DISPATCHER,POLICE INFORMATION SERVICES,48875.56,1171,7ddde5a941db8b67bd33e54991bee206ea82750d
CIVIL ENGINEER III,UT WATER UTILITIES ENGINEERING,48850.11,1172,f233fee530b756f7c7037463be3f77bce87a2eb1
BENEFITS SPECIALIST,HUMAN RESOURCES,48563.19,1173,bb51c6e6dde1b8d45e400123eb5f622baa3e2a5d
TRANSIT SERVICES OFFICER,TRANSFORT / DIAL-A-RIDE,48433.14,1174,95bbabad8739d7065b83f9d8cf87a75657b81eb5
AQUATICS MAINTENANCE TECH,OPERATION SERVICES,48413.26,1175,53463ac1440ad8c1492f8d3644e826f002b286af
UTILITY BILLING REPRESENTATIVE,UTILITIES CUSTOMER CONNECTIONS,48379.46,1176,41973299f9f3444063efb35dff9bd88cc567c659
COMM OUTREACH GARDEN COORD,CULTURAL SERVICES,48360.63,1177,523326b41a8af9db0f987b336da1f8d5cbe115d4
WATER UTILITY MAINT OPERATOR,UT COLLECTION SYSTEM DIV,48353.79,1178,cbaca54c7a7899d716c1d44f7c09f6818a53df82
ADMINISTRATIVE ASSISTANT,PATROL,48321.18,1179,7d3305a6e6462f87d342d25148fb7171a8499e11
ACCOUNTS PAYABLE REP,UTILITY FINANCIAL OPERATIONS,48277.30,1180,8b3a11b3bec06f5ed0cb8cf9ce576d67c45150db
PUBLICITY MARKETING SPECIALIST,RECREATION,48261.00,1181,3f3801400d25c93282a61dba4a916d07b7fda474
TRAINING CAPTAIN - 40 HR/WK,POUDRE FIRE AUTHORITY,48199.68,1182,28c4d7777ae68d7dd0bde1e868550737521c29b0
ENERGY SERVICES PROGRAM COORD,UTILITIES CUSTOMER CONNECTIONS,48193.26,1183,61afa6a7442cef2ce7b3f7bdd72ad32ebd72b244
DISPATCH/SCHEDULER,TRANSFORT / DIAL-A-RIDE,48161.23,1184,1d9a39cf6ed338880fd14fee426a7807c775b9b3
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,48132.60,1185,51a39690b0939cd54d61da60d939aeb836e710d9
SALES TAX TECHNICIAN,SALES TAX,48073.08,1186,37f8f3734c744c5b099292c33b10afbba825dd75
FACILITY MAINTENANCE TECH,RECREATION,48040.78,1187,fa2b7fff16aacf020b35eb117ac28000a2aabc0e
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,48006.19,1188,30b304098222394c6a749a75ea587fced20d29c1
PARKS/GROUNDS TECH,PARKS,47972.66,1189,62533316d0dc9ba0f0b9d7648e0696f4af02e42e
ELECTRIC UTILITY PROJECT MGR,UT ELECTRIC SYSTEMS ENG DIV,47954.73,1190,f1ff3a5c6c34688d4ae9fa8cde11fd175cfff3f8
DISPATCH/SCHEDULER,TRANSFORT / DIAL-A-RIDE,47848.85,1191,81e9462e4b41653fa00e30c93ffa66cb6d4fc7e1
TECHNICAL SVCS SUPV-WTR TRTMNT,UT WATER PRODUCTION DIV,47805.45,1192,ac06540c9709353a245dba8417952166f8ba8f89
GRAPHICS SPECIALIST-Inactive,COMM. & PUBLIC INVOLVEMENT,47746.99,1193,3218ca528e7a674c0d2d669f87c54c71c06e3f33
CUSTOMER SERVICE REP II,PARKING,47689.32,1194,29908e1f2191de058a6fbfafdc2f27545ce2b570
ADMINISTRATIVE ASSISTANT,L&P OPERATIONS SERVICE UNIT,47606.08,1195,7d10bff8271c54e18dac1bd1bca8352fac6441d6
POLICE REPORT SPECIALIST,POLICE INFORMATION SERVICES,47593.96,1196,a70ba13f35e296ad7dcba426df1f88eb1860940a
PARKS/GROUNDS TECH,PARKS,47583.74,1197,fe3c18f36e27fce64b0b6c8d5b1283b20d680fcd
SERVICE PLANNER-Inactive,TRANSFORT / DIAL-A-RIDE,47544.25,1198,c570150ebe0a3b5f8ec535d234f19df2d8820616
ADMIN TECH SUPPORT SPECIALIST,OPERATION SERVICES,47498.33,1199,6ad85dc4ce6d8f1c4c98efd61d60278ac19199ee
SR BUYER-Inactive,PURCHASING,47441.04,1200,53689b82ecf5b18207757da33a2bef18fde3b5c6
RECREATION COORDINATOR,RECREATION,47402.46,1201,58fc2e696e959fdb1293283972198ba392e9ec28
ASST HUMAN RESOURCES DIRECTOR,HUMAN RESOURCES,47398.01,1202,b8dd241d696f700740d582612a4f3d1c00c2864a
HVAC LEAD-Inactive,OPERATION SERVICES,47385.50,1203,186cb65fb5a1298c5c23defb569cc84aee6dc0be
SR BUDGET ANALYST,BUDGET,47375.25,1204,d6fc9ca10c6775bb6e65a710713a51072fd54ba6
ADMINISTRATIVE ASSISTANT,COMM DEV & NEIGHBORHOOD SVCS,47296.07,1205,32c244298b27e4125b9c2f983a8bdcd67b802ebc
NATURAL AREAS TECHNICIAN,NATURAL AREAS,47288.05,1206,f21b107d8f3492005cf6c8c1467febf82c012f62
PUBLICITY/MARKETING TECH,UTILITIES CUSTOMER CONNECTIONS,47268.47,1207,c1268a159676659855345dd0f8ccb8fb34326cc3
ADMINISTRATIVE ASSISTANT,FC MOVES,47217.50,1208,52d68536a7e32171f54af52b9c73b5c7b5ec8f4d
ADMINISTRATIVE ASSISTANT,INFORMATION TECHNOLOGY,47181.55,1209,531a8b29cba7ac0623c06616bb6e6c1dc74a1fc3
ADMINISTRATIVE ASSISTANT,ENGINEERING,47171.71,1210,94e5cf2f8de464730835bd139c237720a84721ad
ACCOUNTS PAYABLE REP,UTILITY FINANCIAL OPERATIONS,47154.74,1211,7972b7620996dec402b2906f9214063fe14ac24f
STREETS EQUIPMENT OPERATOR I,STREETS,47116.04,1212,8322f0dbbb229e06263249c1f64f48ed41c02a3c
FIREFIGHTER INTRO - 56 HR/WK,POUDRE FIRE AUTHORITY,47112.59,1213,f80f7099bc284bd862e5f6de161bd7ab4687925d
POLICE OFFICER,PATROL,47103.72,1214,06a481bd4bf98274c066ba183e3ae6cdfc592d65
ELECTRICAL ENGINEER I,UT STANDARDS ENGINEERING DIV,47095.92,1215,e108b7b7524d73998c10d01de893989efb711a5e
PC HARDWR/SOFTWRE SPECIALIST,INFORMATION TECHNOLOGY,47073.39,1216,88c5dacd1e7ae168772a584c3f1c58d6fa50a26c
CUSTOMER SERVICE REP II,UTILITIES CUSTOMER CONNECTIONS,47022.57,1217,b5265af30c648b117f20d8311902407c10aa58ca
ENERGY SERVICES PROGRAM COORD,UTILITIES CUSTOMER CONNECTIONS,46989.16,1218,cf1efc4589925f5d98f50c114c2feaac96d9a7b1
FORESTRY SPECIALIST,PARKS,46963.40,1219,25818e4907886b403122982f15fdff442465539d
CIRCULATION SUPV - LIBRARY,LIBRARY DISTRICT,46950.91,1220,2d82c6fcaebd478218ce468ecf36b6bf6c78484f
STREETS EQUIPMENT OPERATOR I,STREETS,46917.92,1221,74e7b8409e13d28446225394b9838d4b32f61091
CUSTOMER SERVICE REP II,PARKING,46913.08,1222,162ab31e81631f8f642e2ba56c0dd468d14a4c2a
POLICE REPORT SPECIALIST,POLICE INFORMATION SERVICES,46902.82,1223,8c50450cc53f47894f876eb6ffdd04203eb99bc8
LIBRARY ASSISTANT,LIBRARY DISTRICT,46860.00,1224,34c4b76594429d441caed6188e27ccacaaa1c6bc
WATER UTILITY MAINT OPERATOR,UT COLLECTION SYSTEM DIV,46739.80,1225,952580da42a60cb04a8fb20730b44ccc1c092167
PARKS/GROUNDS TECH,PARKS,46709.17,1226,18136a041a05cb678d4e59ec76eb63dc36aece66
ADMINISTRATIVE ASSISTANT,POUDRE FIRE AUTHORITY,46691.90,1227,be7335b4f7c57a84ceb52f1798a6793c9a72d255
CUSTOMER SERVICE REP II,UTILITIES CUSTOMER CONNECTIONS,46672.90,1228,300bc4d3b46c9e622e15c236e4ba69f61fa58cda
CURATOR,CULTURAL SERVICES,46588.28,1229,2987d88e09b936061f0cdf01fb9d77ef0be72bd7
ENVIRONMENTAL REGULATORY SPEC,UT ENVIRO REGULATORY AFFAIRS,46551.68,1230,6904752963ad689b05f2e3b7b0004fac3b021871
PARKS/GROUNDS TECH,PARKS,46523.49,1231,9a8f866053a9de96aadd8505359bc56fb5a0ee4d
LIBRARY ASSISTANT,LIBRARY DISTRICT,46521.79,1232,495ea552ea9091439dc1cbce84eacec2dd2461f7
EMERGENCY SERVICES DISPATCHER,POLICE INFORMATION SERVICES,46352.03,1233,1aaff092b7923925e7498eaae6a8d2f1d08f5b6b
PERF EXCELNCE PROG MGR-Inactiv,CITY MANAGER'S OFFICE,46307.56,1234,9e890d5091aedbc95925b3cdd18bdc5c5f4ecb4a
COUNCIL AGENDA COORDINATOR,CITY CLERK'S OFFICE,46280.68,1235,d27b2b5e276cc898f067d3041011f48a5af7745e
TRAFFIC EQUIPMENT OPERATOR I,TRAFFIC,46279.24,1236,2f5db5bab30bac70f04dc1a9c83c7dfb2d70ac9f
POLICE OFFICER,PATROL,46278.20,1237,d5e35e7f81bc479aab7b72ada64c4f8d36b0d0f8
ASSISTANT TECHNICAL COORD,CULTURAL SERVICES,46269.05,1238,9c5e2e3fda01d44887c14638e21f0d7b00606ce8
WATER UTILITY MAINT OPERATOR,UT DISTRIBUTION SYSTEM DIV,46187.60,1239,cd131eb545d37697076b6745b459f829ae022a88
RISK MANAGEMENT TECHNICIAN,"SAFETY, SECURITY, & RISK MGMT.",46156.52,1240,a38b14dbbbdeafe585548cc51fa47fd0b0302071
STREETS EQUIPMENT OPERATOR I,STREETS,46057.27,1241,669ee4946a1c94e1d9cab8950e5152a2bc9177c8
EXECUTIVE ADMIN ASST-Inactive,SUSTAINABILITY SERVICES ADMIN,46053.47,1242,28adb677952ec60efad1d7452115fcd559b3079c
POLICE REPORT SPECIALIST,POLICE INFORMATION SERVICES,46002.82,1243,c8a21b3ba4c497fe6d71fc772e2e78461bdaeaf3
ADMINISTRATIVE SECRETARY II,POUDRE FIRE AUTHORITY,45948.05,1244,84a49fa9be2e4ef83372ae22c06b94a75dc1214a
PLANNING TECH,COMM DEV & NEIGHBORHOOD SVCS,45885.78,1245,1b2cb121f9185110eb4a014fb62e6eaa6f20f111
FINANCIAL TECHNICIAN,STREETS,45881.87,1246,d7679992fac0ea68da77e8b1482183f7b3bff019
ACCOUNTS PAYABLE REP,ACCOUNTING AND TREASURY,45863.51,1247,26193b78fbc4077a55704b65e47f9e7212322964
RECREATION SERVICES REP,RECREATION,45832.41,1248,3ea2d2eae94f3501d639c2ddc1c5cd644884d252
RECORDS MANAGEMENT COORDINATOR,UTILITIES MANAGEMENT,45747.11,1249,6e67687f2d9d295bd406d193b7fdecfe43fe2266
WATER RESOURCES ENGINEER,UT WATER RESOURCES DIV,45714.31,1250,b1b3fd07c5267ad0e96e04370a8680ced39a31f5
TRAFFIC EQUIPMENT OPERATOR I,TRAFFIC,45698.11,1251,7e1b17836fdf1825b3ef21c166d69262d4822e18
PRODUCTION ASSISTANT,COMM. & PUBLIC INVOLVEMENT,45632.30,1252,34296dfe0f211a530105ea1db88b209814cb9596
TRAFFIC EQUIPMENT OPERATOR I,TRAFFIC,45561.82,1253,05129796ac902011a8e3a25734d0ab0653d30775
WATER UTILITY MAINT OPERATOR,UT COLLECTION SYSTEM DIV,45512.25,1254,ddaa493de1e37c2b4b44c6185420575871a6d838
CREDIT/COLLECTIONS REP,UTILITIES CUSTOMER CONNECTIONS,45504.68,1255,0f0e559b2970b1870111e2bbe9cd258de207c15b
LEAD CUSTOMER SERVICE REP,UTILITIES CUSTOMER CONNECTIONS,45424.90,1256,1b65eda1352a5bb869ae5f7308d0035835e7675b
PARKS/GROUNDS TECH,PARKS,45371.54,1257,7c87d98d7378892e01afe755e08a03432f94bce2
LAND SURVEY TECHNICIAN,ENGINEERING,45326.44,1258,c2006590c39bed6331d9ca269e684333598f93ee
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,45314.87,1259,a438f2e7a584ab95584a012cdc5a60e30c6baddb
ACCOUNTS PAYABLE REP,ACCOUNTING AND TREASURY,45201.39,1260,034eff8328c77db9a9edf7345c2107727160f757
UTILITY CASHIER,UTILITIES CUSTOMER CONNECTIONS,45129.08,1261,171b3b051a8a027791611fcb835050b817424f82
UTIL HLTH SFTY & SEC MGR-Inact,SAFETY AND SECURITY,45111.51,1262,fb16759a17ba19907b2476cd6453a60af860aa9b
PARKS SUPERVISOR,PARKS,45032.44,1263,3ca44d1806574b38d14ca2731ff03002f6bf1a5e
FORSTRY CREW LEADR-SM&MED TREE,PARKS,44940.85,1264,f4b799a83f800a3b398e78e9dc2b73659084659e
DEPUTY COURT CLERK II,MUNICIPAL COURT,44838.19,1265,539c0252976a63f4f615477f1c7721ead8c59cfd
FARM TECHNICIAN,RECREATION,44795.13,1266,32c059b67c1ad2bfc97054566df8fe4d535de9c3
MAINTENANCE TECH - BUILDING,OPERATION SERVICES,44767.41,1267,83dbc01509094e96bec5339a5fc90ab4fe85f3a2
MAINTENANCE TECH - BUILDING,OPERATION SERVICES,44758.50,1268,cb6a59dbefa69ae0b15b6d150172ab9ac9318743
ACCOUNTS PAYABLE REP,ACCOUNTING AND TREASURY,44570.86,1269,bf84cedac123ebd27544f959f6d332f436c27503
SR WAREHOUSE WORKER,UT STANDARDS ENGINEERING DIV,44565.45,1270,2296783b297dfe1ece1d3818e3cf51310eacdc1c
WAREHOUSE WORKER,UT STANDARDS ENGINEERING DIV,44563.40,1271,c1e7323a2bccfcec4ad9070802ca634eee5df019
POLICE REPORT SPECIALIST,POLICE INFORMATION SERVICES,44503.75,1272,2928bb8e78ebc9d6aee46dd15113e521f8c42358
PARKS/GROUNDS TECH,PARKS,44470.92,1273,6f2bb51e1b4a025700c717d76541a21c81b93f41
ADMINISTRATIVE ASSISTANT,COMM DEV & NEIGHBORHOOD SVCS,44456.56,1274,fd811d72abc4c2bf9d152bc7bfb4689544dabbb9
METER READER,UT STANDARDS ENGINEERING DIV,44456.18,1275,7827927ae61052ac7666fb894684b4337cecbde9
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,44435.01,1276,3eff75a3afbcb7fd9c30fb578e4bbaf7dc0ff385
LAB QUALITY ASSURANCE COORD,UT ENVIRONMENTAL SERVICES DIV,44269.81,1277,a5262c5bdc61d6c60d4f1167ec5f5e23da5e4bdd
PARKING ENFORCEMENT OFFICER,PARKING,44231.12,1278,3a8f2521efc5827474090ff214b73ec6e0d24fdb
EQUIPMENT MAINTENANCE WORKER,OPERATION SERVICES,44213.58,1279,a465cb42f63dbd0ce4df15773d9c47fade15ab24
BLDG & DEV REVIEW TECH-Inactve,COMM DEV & NEIGHBORHOOD SVCS,44188.98,1280,eeb11128b4e8433ad55a03e8a461b1aace9a8d5f
FIREFIGHTER INTRO - 56 HR/WK,POUDRE FIRE AUTHORITY,44179.64,1281,b7e00dafc193fa9a41ee59b7d870497f7edbd2b1
UTILITY FEE/RATE SPECIALIST,UTILITY FINANCIAL OPERATIONS,44058.89,1282,9c797c1a5056454daebde836af5b8ba9b070803d
ELECTRIC SYSTEMS OPERATOR,ELECTRIC FIELD SERVICES,44019.04,1283,f8eb89481b8e187ecac506a80aec31c5b9e00bba
FIREFIGHTER INTRO - 56 HR/WK,POUDRE FIRE AUTHORITY,44008.00,1284,8071c26fc0203f3d45ed13f1193e47388a50bd54
PC HARDWR/SOFTWRE SPECIALIST,INFORMATION TECHNOLOGY,43818.56,1285,4ea2097c0a82ad08fb7ac08d443524d0090b17fa
FIREFIGHTER INTRO - 56 HR/WK,POUDRE FIRE AUTHORITY,43795.64,1286,c9d668d5c435a90009517b0ce0a001759cb18281
POLICE SERGEANT,PATROL,43724.60,1287,351a991226384d9bbd861e3ac2a385c8c0386a1e
PARKS/GROUNDS TECH,PARKS,43723.59,1288,633a5c938dce276b89017e9a3524bdca9142419b
RECREATION SUPERVISOR,RECREATION,43670.06,1289,d5ead16e2db8909b67bb75abe525fb5f2452b8f7
FORESTRY TECHNICIAN-Inactive,PARKS,43664.60,1290,9b0f30ccb36436785e312bac9a0043dec4e442a0
CUSTOMER SERVICE REP II,UTILITIES CUSTOMER CONNECTIONS,43647.52,1291,28d2bd6944ee5300f3453a78cf3688a634784f18
ADMINISTRATIVE SECRETARY II,POUDRE FIRE AUTHORITY,43580.26,1292,fc01ed719b4ea929f890fd0607b2f0b7ef2f84b5
LIBRARY ASSISTANT - TECH SVCS,LIBRARY DISTRICT,43519.07,1293,3e91513e84d0d63725ab5503e124f44a48a1cee2
POLICE SERGEANT,INVESTIGATIONS,43462.05,1294,3d34a8de190b5810cda08aa96a35037d5526bd3e
WATER UTIL FIELD OPNS SUPNTNDT,UT DRAINAGE SYSTEM DIV,43367.63,1295,c0bccd797bb8fe76a03e232a9ff7c617cb531fa6
PLANT OPERATOR,UT WATER PRODUCTION DIV,43152.02,1296,ba16d5b1ab4d3d4c461565fa5a68b62bfbf59f4b
PUBLICITY MARKETING SPECIALIST,CULTURAL SERVICES,43122.23,1297,b41ef53cf67cb7e41f1ca55892dc6b81e7db899f
CUSTOMER SERVICE REP II,UTILITIES CUSTOMER CONNECTIONS,42982.55,1298,51634c32bfd03f5e0e703dd6355763bb50d651ae
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,42980.85,1299,5934e3dc02730893649a0f343a097bbe15c979fd
GALLERY COORDINATOR,CULTURAL SERVICES,42975.67,1300,c2bb50bb189c19ed3fc58078c7cee2d0b8f96236
PARKING ENFORCEMENT OFFICER,PARKING,42935.78,1301,3edd0f390738d74722ba57bb6ffa8266d38a319c
STREETS EQUIPMENT OPERATOR I,STREETS,42915.34,1302,623e18ba807a47fa01903fc6640d4fdaa3a8f3e7
SERVICE SCHEDULE COORD,UT WATER METERS DIV,42888.23,1303,da9abe07f370520308da261fcccd3f0cde15fd44
COMPUTER SUPPORT TECH-LIB,LIBRARY DISTRICT,42827.55,1304,d4baf2485b7ceabb2b164dda9436c0187c6a8638
ASSISTANT CITY MANAGER,SUSTAINABILITY SERVICES ADMIN,42539.25,1305,025af937e30374da5f0dc2a7a6f84895526572e7
LIBRARIAN,LIBRARY DISTRICT,42519.24,1306,ca757b01c452231fdd6219e2f9b6414783b53a3d
ELECTRIC FIELD SERVICE MANAGER,ELECTRIC FIELD SERVICES,42503.93,1307,5a0785ceb6c2b2ecfec39778411af4b806af95da
ADMINISTRATIVE ASSISTANT,OFFICE OF THE CHIEF,42391.92,1308,2cec4076809db1d2192b46fcc7ad84536814d192
RECREATION SUPERVISOR,RECREATION,42376.20,1309,4a0aa0831a6a76e4444466706cffdc82ce97961d
UTILITY CASHIER,UTILITIES CUSTOMER CONNECTIONS,42374.97,1310,2f2736ccddedc895312d996083208d238efd64cc
DIRECTOR OF PARKS,PARKS,42312.15,1311,4c9bc80b7668814b190041da392e50106d01b511
ADMINISTRATIVE AIDE,PARKS,42250.96,1312,bdd9526ef13f6c40419f624b3bda6410ab09f1db
LIBRARY ASSISTANT - TECH SVCS,LIBRARY DISTRICT,42108.28,1313,41cb2a4a0d30ddb2c4cecaea5c483967ddadf331
CITY PLANNER,COMM DEV & NEIGHBORHOOD SVCS,42093.00,1314,2e3eeb900e675572191aab77b4af24316b0dc2b0
ADMINISTRATIVE SUPPORT II,INVESTIGATIONS,42092.63,1315,a7b8a6ac73893d8e45e89d01b76566138110c141
FACILITIES MAINTENANCE WORKER,OPERATION SERVICES,42019.18,1316,9cd697aa8458980cfbc96bb477d9d167865fa371
CIVIL ENGINEER III,UT WATER UTILITIES ENGINEERING,42015.00,1317,c656969346056f7e473020f18d856078d153eb7e
PUBLICITY MARKETING SPECIALIST,COMM. & PUBLIC INVOLVEMENT,41930.12,1318,59fe35d7298b1059bbc72ddd6a62b535627f4107
LIBRARY ASSISTANT,LIBRARY DISTRICT,41771.81,1319,3a2bcc77f36b062d242a6c8b0f90740093838dd5
UTILITY BILLING REPRESENTATIVE,UTILITIES CUSTOMER CONNECTIONS,41755.43,1320,1087add2f45fbcb7eb707c39866e58b530da0c5c
CIRCULATION SUPV - LIBRARY,LIBRARY DISTRICT,41641.50,1321,1c660c2aab8978a64a5b27a4f9777de9da2fcfcf
CUSTOMER SERVICE REP II,UTILITIES CUSTOMER CONNECTIONS,41566.73,1322,d6bd5f62fbabcb1bfaa035f7f869e605a43f1006
DOCUMENT IMAGING CLERK,INFORMATION TECHNOLOGY,41544.50,1323,6a0400672d5254834b54246b3835c7faf080f88b
CUSTOMER SERVICE REP II,COMM DEV & NEIGHBORHOOD SVCS,41496.99,1324,37c101f7b2b0db73d7d0ec431cfbaacac7303051
CUSTOMER SERVICE REP II,UTILITIES CUSTOMER CONNECTIONS,41482.71,1325,1694c0b5f1f1c13e764a3297ac52a9fbd32ca8d6
COMPLIANCE INSPECTOR,COMM DEV & NEIGHBORHOOD SVCS,41482.59,1326,1dc3c69f4749c0cb3a5cc2f6569c277db0b3dfb7
